timestep,demand,raw_core_demand,active_vm_count
51,1.0008241045207662,115283.22161792338,878577
52,0.9981776696808402,114978.3833024087,878967
53,0.9890831916077362,113930.80588449366,873464
54,0.9892478699171569,113949.77489808442,872284
55,0.9851515218416994,113477.92354990647,870245
56,0.9837311029077088,113314.30791553289,868309
57,0.9849473479684094,113454.4051096763,865605
58,0.9801077204127114,112896.93666588927,865009
59,0.9690308237021852,111621.00782629571,858620
60,0.9706690350072078,111809.71059242697,860818
61,0.965957330679795,111266.97740712328,858914
62,0.9711297006939881,111862.77388718673,863174
63,0.9874314111592986,113740.54011187564,869369
64,0.992979818160458,114379.65165110798,873828
65,0.9960571211781889,114734.12093714546,877334
66,1.0035766126254033,115600.27833188407,882379
67,1.0040778666987125,115658.01693366149,883009
68,0.9967195209434775,114810.42163633576,877615
69,0.9878825258895011,113792.5032482371,871312
70,0.9938535807249496,114480.29887064309,872465
71,0.994572997566501,114563.16726960112,873052
72,0.9955198961248369,114672.23889952815,873810
73,0.9868619181231552,113674.94118035608,868435
74,0.9888854413728982,113908.0273722208,870370
75,0.993138441741613,114397.92323087662,871313
76,0.9843813268703807,113389.20610478651,867637
77,0.9798582980110593,112868.20612485189,864512
78,0.9870603626721597,113697.7996694936,868823
79,0.994787962677976,114587.92873415253,872735
80,0.9973275038350438,114880.45414865408,872167
81,0.9936119518611366,114452.46605393692,869352
82,0.9919886787045208,114265.4839876425,871477
83,0.9886257822143664,113878.117676618,871092
84,0.9893064039519041,113956.51733371269,871681
85,0.9900073573724087,114037.25896269112,866775
86,0.9919294013811897,114258.65593386997,869353
87,0.9875445635132826,113753.57393854109,868583
88,1.0017595330715634,115390.97203724498,880785
89,0.9824476162153912,113166.46527252925,871419
90,0.9807525839880559,112971.2174012692,872137
91,0.9852465160883395,113488.865775157,869987
92,0.9948714455792421,114597.54498716292,874375
93,0.9978250116466255,114937.76122493268,875082
94,1.0026471048683046,115493.20991869022,877134
95,1.004204457281329,115672.59868696319,878368
96,0.990335461265064,114075.05269047988,874774
97,0.975842275610476,112405.60735416113,868640
98,0.995317157598091,114648.8857944183,876977
99,0.9933237822547786,114419.27228847578,877707
100,0.9812334651763053,113026.60928516412,872912
101,0.9807600144430769,112972.07330270986,871876
102,0.9816411695433092,113073.57205582841,873324
103,0.9761931384353366,112446.02264453351,869149
104,0.9653748455930147,111199.8819434498,862182
105,0.9717679621502437,111936.29413572924,867468
106,0.9692610122688682,111647.52285468778,865778
107,0.9914196464608902,114199.93813402657,879840
108,0.9947969621908519,114588.96537269135,883907
109,0.9950876614054645,114622.4505194129,886456
110,0.9944372855088026,114547.53482914211,886502
111,1.0029266845960254,115525.41423068184,891845
112,1.0094739761150935,116279.58557385836,895397
113,1.0097516311083086,116311.56817896504,894026
114,1.015800874902096,117008.37025412486,901005
115,1.0175619510233997,117211.22560888824,901284
116,0.985374771156574,113503.63925771814,883599
117,0.9720787622375202,111972.09466768938,874580
118,0.9738327420369043,112174.13260923413,876066
119,0.9736182482457348,112149.42543526484,875876
120,0.9684945394148523,111559.23415391159,875282
121,0.9673323768347022,111425.366628461,870747
122,0.9662286276442108,111298.2276417367,869452
123,0.9611638952926318,110714.82976044551,867163
124,0.9541988239718112,109912.53507446042,863629
125,0.9513073561487231,109579.47182753775,860373
126,0.949990573154703,109427.79384033039,858528
127,0.9502706530707397,109460.055768161,858956
128,0.9536404618936472,109848.2182990058,863711
129,0.9503991599510396,109474.85825652446,862130
130,0.9401561258473194,108294.98062839263,858348
131,0.9363749930814057,107859.43839409728,854692
132,0.9282951721000838,106928.73759600958,850350
133,0.9235048625297588,106376.95000684209,848772
134,0.924284992192757,106466.81181215221,850447
135,0.925972897077223,106661.23869694337,851556
136,0.9314048028407084,107286.93065730979,859953
137,0.9340675854445156,107593.65204386358,860143
138,0.9332792329637574,107502.8430662003,859946
139,0.9361017046566946,107827.95876656905,861265
140,0.9291540988349696,107027.67590163603,856584
141,0.9272311504518042,106806.1747571143,855764
142,0.9258779928491719,106650.30684078057,855592
143,0.9249994884161993,106549.11341350274,856096
144,0.9220002483979375,106203.63607123171,850942
145,0.9204655152516121,106026.8527777109,848677
146,0.9078424758572666,104572.82639943244,840368
147,0.9074157885490205,104523.67701614331,839278
148,0.9073900842131108,104520.71617753059,839569
149,0.9060084356799138,104361.56643949855,837173
150,0.9037196297614533,104097.92278948409,837042
151,0.9032416587767296,104042.86612696972,836513
152,0.9029276628274943,104006.69746912134,835325
153,0.9062047279862288,104384.17701547146,835682
154,0.9089044330246926,104695.15143429932,839164
155,0.9085045680713444,104649.09167232331,841615
156,0.910849291621717,104919.17637898593,845191
157,0.9103842470847228,104865.60869193847,845925
158,0.9117724293447999,105025.51103882607,847902
159,0.9173993873431228,105673.67073344695,850516
160,0.9178721076061048,105728.1225742794,852128
161,0.9226747426935334,106281.32991873995,854830
162,0.923077426597732,106327.71439085648,855984
163,0.9178461753900398,105725.13548654024,852686
164,0.9175021871455132,105685.5120673514,854477
165,0.918054588615679,105749.14225053697,852838
166,0.9198488419443304,105955.81923122847,852510
167,0.9179387633729946,105735.80053838095,850266
168,0.9166457499363153,105586.86052594286,848673
169,0.9146706737756969,105359.35487164422,845288
170,0.9114199016250493,104984.9039720509,840828
171,0.9115185421496148,104996.26620583667,840981
172,0.9126599616798291,105127.74437474401,843922
173,0.9085611705121935,104655.61161094494,839915
174,0.9074448673109587,104527.02654913493,839439
175,0.9062538832058524,104389.83912138194,839196
176,0.908226820095694,104617.09835672849,838573
177,0.9062008072929635,104383.72539750127,833891
178,0.9076906234813145,104555.33478324232,836387
179,0.9102125001837955,104845.8254593481,839032
180,0.9120595402954372,105058.58285954036,843459
181,0.9135011389384616,105224.63814847394,847718
182,0.9156150256644315,105468.13315504341,851368
183,0.9162798377561067,105544.71172599576,851974
184,0.9217744037897928,106177.62141601472,854043
185,0.9235119877357855,106377.77074717171,854622
186,0.9212340907223413,106115.38367532012,854413
187,0.9210092300943172,106089.48236309498,853334
188,0.9229630464219797,106314.5391334957,858664
189,0.9231925917814936,106340.98007195098,852594
190,0.9221847692758197,106224.89071644054,856083
191,0.9173492188459266,105667.89190982112,849746
192,0.9169288231535646,105619.46724703486,849106
193,0.9144609635733898,105335.1987111172,848372
194,0.9113110232301999,104972.3624554486,844603
195,0.9095625835134749,104770.9626665763,841786
196,0.9092776197288849,104738.13817425685,840646
197,0.908149052140332,104608.14039858952,838750
198,0.9064095981318445,104407.77565812328,837556
199,0.9063844527070599,104404.8791995298,837928
200,0.90517694668276,104265.78864008428,835645
201,0.9059217173418777,104351.5775020449,834634
202,0.9071940772651963,104498.1384715051,836192
203,0.9077906519699652,104566.85689424379,837852
204,0.9109677814158618,104932.82501628008,842604
205,0.9175764585860605,105694.06726791244,849129
206,0.918481557228266,105798.32403679335,853103
207,0.919013024082928,105859.54279732461,853372
208,0.9225119467098847,106262.57772704442,855828
209,0.9217647416221719,106176.50844740604,855014
210,0.9240627066763236,106441.20712263916,857239
211,0.9235845598473522,106386.13020492581,857418
212,0.9223576653204548,106244.80631693467,855339
213,0.9178628941087006,105727.06128722773,852671
214,0.9182150398916582,105767.62435935513,852538
215,0.9155646656935564,105462.33227589108,849033
216,0.9112576524945549,104966.21477143752,843738
217,0.9078038561576334,104568.37786210053,839336
218,0.9067760613550301,104449.98793177106,838635
219,0.9064949161480593,104417.6032948947,836811
220,0.9053382606072699,104284.37011591537,836130
221,0.9024190247763271,103948.10831952837,833802
222,0.9034835661370998,104070.73102321933,834542
223,0.9023230001441878,103937.04740592958,833115
224,0.9028921796146852,104002.6102183572,832380
225,0.9011525671742378,103802.22722838371,830198
226,0.9036981118244434,104095.4441750204,830786
227,0.9021271258507543,103914.48498014752,829245
228,0.9030439424403262,104020.0915193997,830439
229,0.8987157510493509,103521.5345351337,824803
230,0.8969503408182752,103318.17994165786,824875
231,0.8992694754765121,103585.31710747918,826275
232,0.9007165488850718,103752.00302531713,827311
233,0.8989205698923478,103545.12726832437,826062
234,0.8992850405141315,103587.1100176152,828112
235,0.8993286275915552,103592.13073872254,827024
236,0.9003193872179501,103706.25465027089,826879
237,0.8981996725864541,103462.0883372038,822639
238,0.8975442003642553,103386.58560988658,823155
239,0.8965213198078693,103268.76174319725,823065
240,0.8966329830438237,103281.62404089667,824458
241,0.8957875720027099,103184.24258498376,822348
242,0.8951518760321466,103111.01785036254,820213
243,0.8956911827462278,103173.13967092882,820770
244,0.8952179590460071,103118.62984001951,820752
245,0.8945077975069401,103036.82754356903,819540
246,0.8949580421352903,103088.69045438214,819517
247,0.8958840443144851,103195.35506603627,820013
248,0.8971885102244661,103345.6142693409,820471
249,0.8966931587572443,103288.55557869133,819344
250,0.8961536599910854,103226.41163597377,818171
251,0.8978680338443241,103423.88743613301,819525
252,0.8980081626492024,103440.02863416656,819880
253,0.8973744261470101,103367.02960736497,818653
254,0.8944411307383914,103029.14831220516,818539
255,0.8974918203556148,103380.55204602938,821255
256,0.902056889939791,103906.39462535636,824835
257,0.8958273226344943,103188.82139246128,819021
258,0.8948957085313531,103081.51035285935,818893
259,0.8953489014402727,103133.71287108272,819581
260,0.897575506917602,103390.19175837087,822614
261,0.8980102161358009,103440.26517178548,822897
262,0.896780367362919,103298.60098923807,822797
263,0.8997209748191524,103637.32454669135,824594
264,0.899189959047623,103576.15774565678,824316
265,0.8980894843100834,103449.39593758316,825236
266,0.8988863866795448,103541.18976234367,825409
267,0.900559635490391,103733.92843901161,828738
268,0.9014602355809425,103837.66702740011,829644
269,0.9028019231670553,103992.21373209397,829150
270,0.9033185840322336,104051.72701594935,830413
271,0.9032678229563467,104045.87993419482,829721
272,0.9034080167268226,104062.02861550477,829506
273,0.904372715506289,104173.15062254417,828729
274,0.9060687480246258,104368.51371561861,831607
275,0.9065551291601989,104424.53912906516,834754
276,0.9080360197297921,104595.12038800481,838715
277,0.9109699721486637,104933.07736305507,842599
278,0.912999591750909,105166.86578336671,845319
279,0.9175182201465736,105687.35888139805,851209
280,0.9191074098866779,105870.41493707639,852121
281,0.9198976104138253,105961.43678805124,851718
282,0.9229518431508031,106313.24864779689,854109
283,0.9252704003261097,106580.31929434442,855923
284,0.9221157814034086,106216.94412108157,853767
285,0.9201547391047513,105991.05500340642,851310
286,0.9189910749476253,105857.01451386503,850696
287,0.9206118623518198,106043.71025057769,851843
288,0.9189049929438926,105847.09887467447,849084
289,0.9144048305674369,105328.73284590062,845431
290,0.9115124306732347,104995.56223529603,841609
291,0.9105244779863274,104881.76165031982,839864
292,0.9081932078181509,104613.2266158066,837741
293,0.9079746123878184,104588.04698101777,836754
294,0.9081756135561287,104611.19996277262,837659
295,0.906365037770584,104402.64282611078,835775
296,0.9070523616992763,104481.81449717347,834534
297,0.9064803025397702,104415.9199782805,832731
298,0.909828927365724,104801.64236064712,834296
299,0.9105274943096654,104882.10909546055,836523
300,0.9088857949374749,104693.0045448214,839713
301,0.9115342400537984,104998.0744206456,844478
302,0.9125069892340476,105110.12373962061,846457
303,0.9152376926193924,105424.66880515563,850832
304,0.920584084855632,106040.51060816845,854628
305,0.9216934569467616,106168.29728722697,855038
306,0.9238678189771479,106418.75834096693,856238
307,0.9242494038544453,106462.71245216072,857225
308,0.9214975607588097,106145.73233945269,855001
309,0.9177841959570407,105717.99618136373,852182
310,0.916629271018919,105584.96234755403,851819
311,0.913945096710795,105275.77688706519,850117
312,0.9102213310186753,104846.84266815624,846880
313,0.9113832594624445,104980.68322383646,845746
314,0.9140596592456217,105288.97315005673,848443
315,0.9166951126468871,105592.54653238176,848240
316,0.9132736794820805,105198.43748164283,844162
317,0.9127103476266086,105133.54824601646,843314
318,0.9135269094929636,105227.60661469336,845632
319,0.9132035526547941,105190.35969201438,844218
320,0.9123515743224481,105092.22176102544,843323
321,0.910903701047665,104925.44370796146,840820
322,0.9116572698134341,105012.2460088214,843348
323,0.9129297081400054,105158.81600941856,845729
324,0.9168612442452737,105611.68294784981,849790
325,0.9204878857214355,106029.4295939753,852935
326,0.9202147805588929,105997.97107610371,855682
327,0.9211765726395724,106108.75826546745,859261
328,0.9253792639496033,106592.85910945943,861532
329,0.9247254509806372,106517.54750869209,860797
330,0.935290220834057,107734.48532908697,863929
331,0.9329072965104048,107460.0003405046,863668
332,0.9362051969514374,107839.87986748648,865534
333,0.9393920366736904,108206.96649969465,867094
334,0.9365925477234527,107884.49814225864,865329
335,0.932808281825626,107448.59500784203,863144
