step,demand,power_it,power_total,pue,sla_violation,active_hosts,sleep_hosts,off_hosts,dvfs,avg_temp,max_temp,switches,migrations,mean_host_age
39,0.9973767399787903,1346.4573974609375,1891.1390518767973,1.4045294380965825,0.0,8,0,0,1.0,58.68178939819336,66.9999771118164,0,0,55.5483512878418
40,1.0016196966171265,1295.411376953125,1812.0821969250007,1.3988469062137716,0.0,8,0,0,1.0,58.32173538208008,66.99998474121094,0,0,56.948001861572266
41,1.0092015266418457,1299.4639892578125,1816.442999254723,1.3978401973972225,0.0,8,0,0,1.0,58.10769271850586,66.99999237060547,0,0,58.34123611450195
42,1.0014694929122925,1295.3310546875,1808.8335421167294,1.3964256747886836,0.0,8,0,0,1.0,57.91911315917969,66.99999237060547,0,0,59.72880935668945
43,0.9993692636489868,1347.629150390625,1889.6248600390556,1.4021846139877037,0.0,8,0,0,1.0,58.27740478515625,66.99999237060547,0,0,61.12712860107422
44,1.0049628019332886,1297.1982421875,1812.6676238356492,1.397371322966719,0.0,8,0,0,1.0,58.055416107177734,66.99999237060547,0,0,62.51879119873047
45,1.001547932624817,1295.3729248046875,1808.6143636559327,1.3962113373093932,0.0,8,0,0,1.0,57.882911682128906,66.99999237060547,0,0,63.90528106689453
46,1.0017915964126587,1295.503173828125,1807.878664293372,1.395503076191787,0.0,8,0,0,1.0,57.76338195800781,66.99999237060547,0,0,65.28817749023438
47,1.000136375427246,1294.618408203125,1805.851197265149,1.3948907151502605,0.0,8,0,0,1.0,57.67141342163086,66.99999237060547,0,0,66.66831970214844
48,0.9956837892532349,1345.462158203125,1884.8197835210324,1.4008716425278163,0.0,8,0,0,1.0,58.08369445800781,66.99999237060547,0,0,68.06083679199219
49,1.0006954669952393,1294.917236328125,1808.058367616162,1.3962733037233352,0.0,8,0,0,1.0,57.8984375,66.99999237060547,0,0,69.44779205322266
50,1.007886290550232,1298.760986328125,1813.0373362183336,1.39597459063209,0.0,8,0,0,1.0,57.804786682128906,66.99999237060547,0,0,70.8319320678711
51,1.0060672760009766,1297.78857421875,1811.012030231054,1.3954599895605162,0.0,8,0,0,1.0,57.73012161254883,66.99999237060547,0,0,72.21383666992188
52,1.0034070014953613,1296.36669921875,1808.3913663947665,1.3949690064428422,0.0,8,0,0,1.0,57.664520263671875,66.99999237060547,0,0,73.5937728881836
53,0.9942649006843567,1344.627685546875,1883.4707946747096,1.4007377766498101,0.0,8,0,0,1.0,58.071048736572266,66.99999237060547,0,0,74.98590850830078
54,0.994430422782898,1344.72509765625,1885.9196897676038,1.402457419032792,0.0,8,0,0,1.0,58.356529235839844,66.99999237060547,0,0,76.38660430908203
55,0.9903126358985901,1342.3037109375,1883.724627573937,1.4033520225153027,0.0,8,0,0,1.0,58.533668518066406,66.99999237060547,0,0,77.79261779785156
56,0.9888847470283508,1341.4642333984375,1883.403004191912,1.4039904734698279,0.0,8,0,0,1.0,58.64979553222656,66.99999237060547,0,0,79.20211791992188
57,0.9901073575019836,1342.18310546875,1885.188210722996,1.4045685741697698,0.0,8,0,0,1.0,58.737823486328125,66.99999237060547,0,0,80.61424255371094
58,0.9852424263954163,1339.322509765625,1881.1840024726398,1.4045787991735,0.0,8,0,0,1.0,58.77262878417969,66.99999237060547,0,0,82.02742767333984
59,0.9741074442863464,1332.775146484375,1871.0867393727888,1.4039027845832694,0.0,8,0,0,1.0,58.73561096191406,66.99999237060547,0,0,83.43949127197266
60,0.9757542610168457,1333.743408203125,1872.4007659067786,1.403868805941733,0.0,8,0,0,1.0,58.71876907348633,66.99999237060547,0,0,84.85105895996094
61,0.9710178971290588,1330.95849609375,1867.9317792194784,1.4034485558352865,0.0,8,0,0,1.0,58.680870056152344,66.99999237060547,0,0,86.26148223876953
62,0.9762173295021057,1334.015869140625,1872.5221755293167,1.4036730887883653,0.0,8,0,0,1.0,58.683006286621094,66.99999237060547,0,0,87.6719741821289
63,0.9926044344902039,1343.6513671875,1887.6859445000962,1.4048926608479972,0.0,8,0,0,1.0,58.774837493896484,66.99999237060547,0,0,89.08522033691406
64,0.998181939125061,1346.930908203125,1893.3684134331536,1.4056908204437928,0.0,8,0,0,1.0,58.86986541748047,66.99999237060547,0,0,90.50131225585938
65,1.0012753009796143,1295.22705078125,1812.8177278458606,1.399613856699806,0.0,8,0,0,1.0,58.45166015625,66.99999237060547,0,0,91.90486145019531
66,1.0088342428207397,1299.267822265625,1816.8459539062583,1.3983613869064315,0.0,8,0,0,1.0,58.196800231933594,66.99999237060547,0,0,93.30076599121094
67,1.009338140487671,1299.537109375,1815.8751219483504,1.3973245618370054,0.0,8,0,0,1.0,58.02091979980469,66.99999237060547,0,0,94.69139099121094
68,1.001941204071045,1295.5831298828125,1808.7540829557918,1.396092648350088,0.0,8,0,0,1.0,57.86073303222656,66.99999237060547,0,0,96.07720947265625
69,0.993057906627655,1343.9180908203125,1883.4644497083234,1.401472651178226,0.0,8,0,0,1.0,58.20174789428711,66.99999237060547,0,0,97.4732666015625
70,0.9990602731704712,1347.4473876953125,1890.9386752017854,1.4033488004574826,0.0,8,0,0,1.0,58.473541259765625,66.99999237060547,0,0,98.87747192382812
71,0.999783456325531,1347.8726806640625,1893.1462728435947,1.4045438415673577,0.0,8,0,0,1.0,58.66778564453125,66.99999237060547,0,0,100.28750610351562
72,1.0007352828979492,1294.9384765625,1811.268150760494,1.3987291161265247,0.0,8,0,0,1.0,58.3074951171875,66.99999237060547,0,0,101.68672943115234
73,0.992031991481781,1343.3148193359375,1885.037659103351,1.4032731806198728,0.0,8,0,0,1.0,58.50882339477539,66.99999237060547,0,0,103.09198760986328
74,0.9940661191940308,1344.5108642578125,1888.0551318358791,1.4042691524684034,0.0,8,0,0,1.0,58.66096496582031,66.99999237060547,0,0,104.50182342529297
75,0.9983413815498352,1347.024658203125,1892.8718255766832,1.4052243320487507,0.0,8,0,0,1.0,58.79103088378906,66.99999237060547,0,0,105.91554260253906
76,0.9895383715629578,1341.8485107421875,1885.45776258763,1.405119689364016,0.0,8,0,0,1.0,58.83354949951172,66.99999237060547,0,0,107.33055114746094
77,0.9849916696548462,1339.175048828125,1881.490448365981,1.4049622937736341,0.0,8,0,0,1.0,58.83824920654297,66.99999237060547,0,0,108.74569702148438
78,0.9922314882278442,1343.43212890625,1888.2168528670395,1.4055171171202552,0.0,8,0,0,1.0,58.88145446777344,66.99999237060547,0,0,110.16214752197266
79,0.9999995231628418,1347.999755859375,1895.6557359369974,1.4062730558348517,0.0,8,0,0,1.0,58.95451354980469,66.99999237060547,0,0,111.58078002929688
80,1.0025523900985718,1295.90966796875,1814.3441684695824,1.4000545048123942,0.0,8,0,0,1.0,58.51731491088867,66.99999237060547,0,0,112.98629760742188
81,0.9988173842430115,1347.3046875,1892.4999041526019,1.404656216007266,0.0,8,0,0,1.0,58.69309997558594,66.99999237060547,0,0,114.3970947265625
82,0.9971855878829956,1346.3450927734375,1891.9835102909137,1.4052738190573968,0.0,8,0,0,1.0,58.80715560913086,66.99999237060547,0,0,115.81130981445312
83,0.9938051104545593,1344.3572998046875,1889.4980028806951,1.4055028400226692,0.0,8,0,0,1.0,58.86835861206055,66.99999237060547,0,0,117.22735595703125
84,0.9944892525672913,1344.759765625,1890.4773974789975,1.4058104992458382,0.0,8,0,0,1.0,58.914974212646484,66.99999237060547,0,0,118.64480590820312
85,0.9951938986778259,1345.1739501953125,1891.3931411335243,1.4060584066907507,0.0,8,0,0,1.0,58.95149230957031,66.99999237060547,0,0,120.0633544921875
86,0.9971259832382202,1346.31005859375,1893.3894103329785,1.406354649322508,0.0,8,0,0,1.0,58.987701416015625,66.99999237060547,0,0,121.48298645019531
87,0.9927182197570801,1343.7183837890625,1889.5109344400819,1.4061807572446654,0.0,8,0,0,1.0,58.988746643066406,66.99999237060547,0,0,122.90264892578125
88,1.0070075988769531,1298.291259765625,1818.250838729069,1.400495324182734,0.0,8,0,0,1.0,58.56360626220703,66.99999237060547,0,0,124.30955505371094
89,0.9875945448875427,1340.70556640625,1882.3785599323687,1.404020843277371,0.0,8,0,0,1.0,58.66363525390625,66.99999237060547,0,0,125.71946716308594
90,0.9858906269073486,1339.70361328125,1881.36601717649,1.4043151026282457,0.0,8,0,0,1.0,58.72426986694336,66.99999237060547,0,0,127.13119506835938
91,0.9904081225395203,1342.35986328125,1885.886207173447,1.4049036020516936,0.0,8,0,0,1.0,58.7916145324707,66.99999237060547,0,0,128.54493713378906
92,1.0000834465026855,1294.590087890625,1811.3979182986352,1.3992057680976724,0.0,8,0,0,1.0,58.39091110229492,66.99999237060547,0,0,129.94667053222656
93,1.0030524730682373,1296.17724609375,1811.6937625453443,1.3977206959967787,0.0,8,0,0,1.0,58.12529754638672,66.99999237060547,0,0,131.34042358398438
94,1.0078998804092407,1298.7681884765625,1814.2860788894195,1.3969283317737806,0.0,8,0,0,1.0,57.963661193847656,66.99999237060547,0,0,132.72933959960938
95,1.0094653367996216,1299.60498046875,1814.7084373645102,1.3963538649336118,0.0,8,0,0,1.0,57.858360290527344,66.99999237060547,0,0,134.11508178710938
96,0.9955236911773682,1345.367919921875,1885.7282138467992,1.401644996824588,0.0,8,0,0,1.0,58.21367645263672,66.99999237060547,0,0,135.51150512695312
97,0.9809545874595642,1336.80126953125,1874.276443780399,1.402060640200929,0.0,8,0,0,1.0,58.382083892822266,66.99999237060547,0,0,136.9129638671875
98,1.000531554222107,1294.82958984375,1809.5445391115286,1.397515590704017,0.0,8,0,0,1.0,58.106483459472656,66.99999237060547,0,0,138.30615234375
99,0.9985277056694031,1347.13427734375,1889.907214341386,1.4029093061664675,0.0,8,0,0,1.0,58.40392303466797,66.99999237060547,0,0,139.70828247070312
100,0.986374020576477,1339.98779296875,1880.3512339787417,1.4032599728485688,0.0,8,0,0,1.0,58.545127868652344,66.99999237060547,0,0,141.1146240234375
101,0.9858981370925903,1339.7080078125,1880.7061339593959,1.4038179386792258,0.0,8,0,0,1.0,58.641357421875,66.99999237060547,0,0,142.52386474609375
102,0.9867838621139526,1340.22900390625,1882.0668267940594,1.4042874921439257,0.0,8,0,0,1.0,58.713592529296875,66.99999237060547,0,0,143.93527221679688
103,0.981307327747345,1337.0086669921875,1877.4093070677538,1.4041863403109294,0.0,8,0,0,1.0,58.733970642089844,66.99999237060547,0,0,145.3472900390625
104,0.9704323410987854,1330.6142578125,1867.476146286113,1.4034692138022042,0.0,8,0,0,1.0,58.68828582763672,66.99999237060547,0,0,146.7579345703125
105,0.9768589735031128,1334.39306640625,1873.1564049088383,1.4037516021823844,0.0,8,0,0,1.0,58.691734313964844,66.99999237060547,0,0,148.168701171875
106,0.9743388891220093,1332.9111328125,1870.8475139248721,1.4035800796241407,0.0,8,0,0,1.0,58.68025588989258,66.99999237060547,0,0,149.57911682128906
107,0.9966135621070862,1346.0087890625,1891.3813623368972,1.4051775721719106,0.0,8,0,0,1.0,58.795013427734375,66.99999237060547,0,0,150.9929656982422
108,1.0000085830688477,1294.550048828125,1811.3539032811639,1.3992150438068185,0.0,8,0,0,1.0,58.392913818359375,66.99999237060547,0,0,152.39476013183594
109,1.0003007650375366,1294.7061767578125,1809.4110426052357,1.3975456942179274,0.0,8,0,0,1.0,58.11290740966797,66.99999237060547,0,0,153.78814697265625
110,0.9996470212936401,1347.7923583984375,1890.9783965623283,1.4030190813734476,0.0,8,0,0,1.0,58.414588928222656,66.99999237060547,0,0,155.19058227539062
111,1.008180856704712,1298.91845703125,1816.098540526151,1.398162086846425,0.0,8,0,0,1.0,58.167572021484375,66.99999237060547,0,0,156.5856170654297
112,1.0147625207901,1302.436767578125,1820.2383698145522,1.3975637168161927,0.0,8,0,0,1.0,58.027645111083984,66.99999237060547,0,0,157.9764404296875
113,1.0150415897369385,1302.5859375,1819.7055558819843,1.3969946269913454,0.0,8,0,0,1.0,57.93109130859375,66.99999237060547,0,0,159.3643798828125
114,1.0211225748062134,1305.83642578125,1824.2470535126654,1.3969950734229695,0.0,8,0,0,1.0,57.89398193359375,66.99999237060547,0,0,160.75119018554688
115,1.0228928327560425,1306.78271484375,1825.519804324098,1.3969574157876528,0.0,8,0,0,1.0,57.87687301635742,66.99999237060547,0,0,162.13751220703125
116,0.9905370473861694,1342.435791015625,1881.2278051577828,1.4013540295543914,0.0,8,0,0,1.0,58.19914245605469,66.99999237060547,0,0,163.53347778320312
117,0.9771713614463806,1334.5767822265625,1870.7033069607344,1.401720254596155,0.0,8,0,0,1.0,58.35105514526367,66.99999237060547,0,0,164.93402099609375
118,0.9789345264434814,1335.613525390625,1873.1825833437026,1.402488480188051,0.0,8,0,0,1.0,58.46711730957031,66.99999237060547,0,0,166.33802795410156
119,0.9787189364433289,1335.48681640625,1873.6345939358657,1.4029600074808326,0.0,8,0,0,1.0,58.54716873168945,66.99999237060547,0,0,167.74444580078125
120,0.9735683798789978,1332.458251953125,1869.3270625745915,1.4029160462134713,0.0,8,0,0,1.0,58.57481384277344,66.99999237060547,0,0,169.15170288085938
121,0.9724001288414001,1331.771240234375,1868.4030532714214,1.4029459390808035,0.0,8,0,0,1.0,58.58772277832031,66.99999237060547,0,0,170.559326171875
122,0.9712905883789062,1331.118896484375,1867.451062122104,1.4029183020797307,0.0,8,0,0,1.0,58.59064483642578,66.99999237060547,0,0,171.967041015625
123,0.9661993384361267,1328.1251220703125,1862.768590979704,1.402555045473409,0.0,8,0,0,1.0,58.56462478637695,66.99999237060547,0,0,173.37399291992188
124,0.9591977596282959,1324.0081787109375,1856.1663109436688,1.401929641213277,0.0,8,0,0,1.0,58.507816314697266,66.99999237060547,0,0,174.7792205810547
125,0.956291139125824,1322.299072265625,1853.171585319609,1.4014768853648123,0.0,8,0,0,1.0,58.4520263671875,66.99999237060547,0,0,176.1827850341797
126,0.9549674987792969,1321.52099609375,1851.642623508442,1.401145066163659,0.0,8,0,0,1.0,58.405677795410156,66.99999237060547,0,0,177.5849609375
127,0.955249011516571,1321.686279296875,1851.6443184886691,1.4009711286960829,0.0,8,0,0,1.0,58.37478256225586,66.99999237060547,0,0,178.98619079589844
128,0.958636462688446,1323.67822265625,1854.5935467706204,1.4010909260477011,0.0,8,0,0,1.0,58.371829986572266,66.99999237060547,0,0,180.38735961914062
129,0.9553781747817993,1321.762451171875,1851.575707082008,1.4008384830726583,0.0,8,0,0,1.0,58.351802825927734,66.99999237060547,0,0,181.78790283203125
130,0.9450814723968506,1315.7078857421875,1841.986170874077,1.3999962992051365,0.0,8,0,0,1.0,58.28102111816406,66.99999237060547,0,0,183.18634033203125
131,0.9412805438041687,1313.472900390625,1838.099477395194,1.3994194146286123,0.0,8,0,0,1.0,58.21052551269531,66.99999237060547,0,0,184.58265686035156
132,0.9331583976745605,1308.697265625,1830.2473657821752,1.3985261632743584,0.0,8,0,0,1.0,58.11640548706055,66.99999237060547,0,0,185.97616577148438
133,0.9283429980278015,1305.8656005859375,1825.3089340438828,1.3977770248522305,0.0,8,0,0,1.0,58.02397155761719,66.99999237060547,0,0,187.36688232421875
134,0.9291272163391113,1306.326904296875,1825.5218476013,1.39744641375497,0.0,8,0,0,1.0,57.963592529296875,66.99999237060547,0,0,188.75576782226562
135,0.9308239817619324,1307.324462890625,1826.7473146127584,1.3973174727975621,0.0,8,0,0,1.0,57.93067932128906,66.99999237060547,0,0,190.14369201660156
136,0.9362843036651611,1310.53515625,1831.578464579381,1.3975805653472952,0.0,8,0,0,1.0,57.937744140625,66.99999237060547,0,0,191.53182983398438
137,0.9389610886573792,1312.109130859375,1834.0753868840413,1.3978070449694995,0.0,8,0,0,1.0,57.95744323730469,66.99999237060547,0,0,192.92054748535156
138,0.9381685853004456,1311.64306640625,1833.4559850880642,1.3978314924589363,0.0,8,0,0,1.0,57.966861724853516,66.99999237060547,0,0,194.30955505371094
139,0.9410058259963989,1313.3115234375,1836.114207012845,1.39807972004003,0.0,8,0,0,1.0,57.989097595214844,66.99999237060547,0,0,195.69923400878906
140,0.9340218305587769,1309.204833984375,1829.8227191000556,1.3976596110871784,0.0,8,0,0,1.0,57.966163635253906,66.99999237060547,0,0,197.08822631835938
141,0.9320887923240662,1308.068115234375,1827.9221456784453,1.3974212232448802,0.0,8,0,0,1.0,57.939453125,66.99999237060547,0,0,198.47640991210938
142,0.930728554725647,1307.268310546875,1826.5271976214497,1.3972091137567244,0.0,8,0,0,1.0,57.91326141357422,66.99999237060547,0,0,199.86380004882812
143,0.9298454523086548,1306.7490234375,1825.573061758368,1.397034188673861,0.0,8,0,0,1.0,57.890052795410156,66.99999237060547,0,0,201.25048828125
144,0.926830530166626,1304.976318359375,1822.6803762468116,1.3967152894684691,0.0,8,0,0,1.0,57.85719299316406,66.99999237060547,0,0,202.63619995117188
145,0.9252877235412598,1304.069091796875,1821.0854918610767,1.3964639629268458,0.0,8,0,0,1.0,57.82568359375,66.99999237060547,0,0,204.02098083496094
146,0.9125985503196716,1456.7294921875,2016.6927192740525,1.384397535774252,0.0,8,0,0,1.2,57.4952278137207,67.59999084472656,0,0,205.39584350585938
147,0.9121696352958679,1456.427001953125,2014.2150355938707,1.3829838590555725,0.0,8,0,0,1.2,57.261940002441406,68.01998901367188,0,0,206.76370239257812
148,0.9121438264846802,1456.40869140625,2012.7604467742376,1.3820024960375625,0.0,8,0,0,1.2,57.09851837158203,68.31399536132812,0,0,208.12664794921875
149,0.910754919052124,1455.4287109375,2010.2857268253006,1.3812326991477273,0.0,8,0,0,1.2,56.977745056152344,68.5197982788086,0,0,209.48599243164062
150,0.9084541201591492,1453.80517578125,2007.1049032057526,1.3805872593122175,0.0,8,0,0,1.2,56.882633209228516,68.66386413574219,0,0,210.84246826171875
151,0.9079736471176147,1453.4661865234375,2006.0143677060435,1.3801589512751256,0.0,8,0,0,1.2,56.81385040283203,68.76470947265625,0,0,212.19686889648438
152,0.9076579809188843,1453.243408203125,2005.259458964019,1.379851061181443,0.0,8,0,0,1.2,56.764244079589844,68.83529663085938,0,0,213.5498046875
153,0.9109522104263306,1455.56787109375,2008.4516470376373,1.3798406016810723,0.0,8,0,0,1.2,56.744659423828125,68.88470458984375,0,0,214.90213012695312
154,0.9136660695075989,1457.482666015625,2011.21150315932,1.3799213877839414,0.0,8,0,0,1.2,56.74341583251953,68.91929626464844,0,0,216.2544403076172
155,0.9132640957832336,1457.19921875,2010.7775594921334,1.3798920103848247,0.0,8,0,0,1.2,56.740699768066406,68.94351196289062,0,0,217.60665893554688
156,0.9156211018562317,1458.8623046875,2013.262415051227,1.3800222327922058,0.0,8,0,0,1.2,56.7496223449707,68.96045684814453,0,0,218.9591522216797
157,0.9151536226272583,1458.532470703125,2012.8209427534339,1.3800316298636115,0.0,8,0,0,1.2,56.75372314453125,68.97232055664062,0,0,220.311767578125
158,0.9165490865707397,1459.51708984375,2014.3273137481478,1.3801327355226745,0.0,8,0,0,1.2,56.763004302978516,68.98062133789062,0,0,221.66464233398438
159,0.9222055673599243,1463.50830078125,2020.3906037765835,1.3805118855137744,0.0,8,0,0,1.2,56.79548645019531,68.98643493652344,0,0,223.01852416992188
160,0.9226807355880737,1463.843505859375,2021.0948873708141,1.3806768819760518,0.0,8,0,0,1.2,56.820404052734375,68.99050903320312,0,0,224.37313842773438
161,0.927508533000946,1467.25,2026.3780125329492,1.3810720821488836,0.0,8,0,0,1.2,56.860023498535156,68.99335479736328,0,0,225.72894287109375
162,0.9279133081436157,1467.53564453125,2027.052521231652,1.3812628870620167,0.0,8,0,0,1.2,56.88962173461914,68.99534606933594,0,0,227.08563232421875
163,0.9226546883583069,1463.8251953125,2021.6461107277369,1.3810707160947262,0.0,8,0,0,1.2,56.88618469238281,68.99674224853516,0,0,228.4422149658203
164,0.9223088622093201,1463.581298828125,2021.257659675596,1.3810354513917313,0.0,8,0,0,1.2,56.88218688964844,68.99771881103516,0,0,229.79867553710938
165,0.9228641986846924,1463.9730224609375,2021.822975246442,1.3810520714703876,0.0,8,0,0,1.2,56.88193893432617,68.99839782714844,0,0,231.15513610839844
166,0.9246678352355957,1465.24560546875,2023.7379648980266,1.3811595525997895,0.0,8,0,0,1.2,56.89004898071289,68.9988784790039,0,0,232.5118408203125
167,0.9227477312088013,1463.890869140625,2021.7476117969038,1.38107809428702,0.0,8,0,0,1.2,56.88690948486328,68.99921417236328,0,0,233.8684539794922
168,0.9214479327201843,1462.9736328125,2020.347133790981,1.3809867030255056,0.0,8,0,0,1.2,56.87873840332031,68.99945068359375,0,0,235.22482299804688
169,0.9194625616073608,1461.57275390625,2018.1878539517384,1.3808329749975563,0.0,8,0,0,1.2,56.86389923095703,68.99961853027344,0,0,236.5807342529297
170,0.91619473695755,1459.26708984375,2014.6264701031946,1.3805741828378446,0.0,8,0,0,1.2,56.8385009765625,68.9997329711914,0,0,237.93589782714844
171,0.9162938594818115,1459.3369140625,2014.575862404052,1.3804734485855488,0.0,8,0,0,1.2,56.82117462158203,68.99981689453125,0,0,239.29052734375
172,0.9174413084983826,1460.1466064453125,2015.6881415757402,1.380469695767659,0.0,8,0,0,1.2,56.81432342529297,68.99987030029297,0,0,240.64495849609375
173,0.9133210182189941,1457.2392578125,2011.271710955085,1.3801931976319781,0.0,8,0,0,1.2,56.79058837890625,68.99990844726562,0,0,241.99867248535156
174,0.9121989011764526,1456.447509765625,2009.935643037336,1.3800261455085185,0.0,8,0,0,1.2,56.768829345703125,68.99993896484375,0,0,243.35174560546875
